cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,bureau_score_flag,dpd_m1,dpd_m2,dpd_m3,dpd_m4,dpd_m5,dpd_m6,dpd_m7,dpd_m8,dpd_m9,dpd_m10,dpd_m11,dpd_m12,default_flag,dpd_max,dpd_avg,dpd_count_30plus,dpd_count_60plus,dpd_count_90plus,dpd_trend_flag,emi_vs_income_ratio,salary_credit_regular,behavioural_score,pos_transaction_volume,mobile_login_frequency,overdue_to_total_ratio,active_account_ratio,enquiries_flag,risk_score_band,high_enquiry_interaction,overdue_flag,total_account_bucket,low_risk_band_flag,bureau_score_bucket,score_enquiry_score,accounts_gap,enquiry_to_account_ratio,overdue_normalized,enquiry_3plus_flag,average_balance,minimum_balance,salary_credits_3m,emi_bounce_count,account_tenure_months,emi_to_income_ratio,min_balance_ratio,low_balance_month_flag,salary_credit_flag,tenure_bucket,emi_high_flag,low_income_flag,emi_normalized,balance_utilization_score,salary_to_emi_ratio,emi_income_ratio,dpd_month1,dpd_month2,dpd_month3,dpd_month4,dpd_month5,dpd_month6,obs_months,dpd_sum_total,dpd_std_dev,dpd_count_60_plus,dpd_count_90_plus,i,dpd_30_flag,dpd_60_flag,dpd_90_flag,months_since_last_dpd,dpd_rolling_3_months,dpd_escalation_flag,dpd_peak_month,dpd_high_flag,ptp_failure_flag,disbursal_gap_days,disbursal_gap_weeks,disbursal_gap_category,quick_disbursal_flag,very_slow_disbursal_flag,digital_channel_flag,in_branch_flag,channel_code,long_tenure_flag,short_term_loan_flag,ultra_short_flag,tenure_category,requested_bucket,high_requested_flag,low_requested_flag,active_tenure_months,account_age_bucket,account_fresh_flag,account_mature_flag,loan_cycle_position,channel_online_flag,tenure_category_flag,high_utilization_flag,low_utilization_flag,moderate_utilization_flag,utilization_bucket,utilization_score,credit_segment,utilization_to_limit_ratio,utilization_weighted_score,util_flag,utilization_band,loan_size_score,short_term_flag,long_term_flag,requested_per_tenure,loan_burden_ratio,application_month,application_year,festive_season_flag,financial_year_start_flag,end_of_year_push_flag,tenure_to_income_ratio,amount_income_term_score,high_stress_combination,short_loan_flag,long_loan_flag,bucketed_tenure_group,disbursal_load_flag,request_term_ratio_flag,clean_repayment_flag,ever_60_plus_flag,ever_90_plus_flag,recent_dpd_flag,dpd_escalation_stress_flag,recovery_ratio_flag,poor_recovery_flag,recovery_gap_score,effective_recovery_bucket,recovery_success_flag,ptp_broken_flag,ptp_compliance_flag,ptp_failure_history_flag,clean_pay_flag,ptp_repayment_flag,dpd_escalation_flag_alias,ptp_gap_flag,internal_behavior_score,risk_band_code,manual_override_flag,behavior_stability_index,low_bureau_score_flag,high_bureau_score_flag,bureau_score_bucket_50,bureau_score_bucket_100,score_band_segment,behavior_score_gap,behavior_agreement_flag,high_behavioral_risk_flag,behavior_bureau_interaction,avg_combined_score,internal_risk_band_flag,dual_low_score_flag,risk_segment_score_flag,external_override_flag,stable_behavior_flag,risk_band_indicator
CUST000011,41,M,Married,High School,Unemployed,46333,Owned,Robertsonberg,Missouri,APP000011,2022-08-05,Home Loan,DSA,306872,48,ACC000011,2022-06-08,256367,6712.83,513,7,3,0,3,0,0,0,0.59,1,2022-12-31,24.87,1,1,0.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14488226534003842,1,711.6212416149937,3,8,0.0,0.4285714286,1,Very Low,1,0,B7,0,500,1539,4,0.4285714286,0.0,1,60000,8000,3,0,24,0.3454443659,0.1333333333,1,1,4,0,0,6712.83,8.9381080707,6.9021560206,0.1448822653,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-981,-140,Fast,1,0,0,0,0,0,0,0,Long,6,1,0,37,6,0,1,Late,0,0,0,0,1,2,0.2487,High,8.10436e-05,49.74,0,2,6.6231843395,0,0,6262.6938776,0.1379830071,2,2025,0,0,0,0.0010359563,317.90598696,0,0,0,4,0,6262.6938776,0,1,1,1,0,0,0,0.28,7,0,0,0,0,0,0,0,0,705.73233802,M,0,70.186053726,1,0,500,500,Low,-192.732338,0,0,362040.68941,609.36616901,0,0,0,0,1,0
CUST000012,61,F,Single,High School,Salaried,24630,Parental,Riggsland,Delaware,APP000012,2022-01-17,Auto Loan,Online,455773,60,ACC000012,2024-03-13,43610,7976.03,508,8,2,0,4,1,1,0,0.38,0,2022-12-31,93.48,0,0,1.19,0,1,0,0,0,0,0,33,0,17,0,0,0,0,0,33,4.166666666666667,1,0,0,0,0.32383394234673163,1,655.5670541389691,8,13,0.0,0.25,1,Very Low,1,0,B8,0,500,2032,6,0.5,0.0,1,60000,8000,3,0,24,0.4831046108,0.1333333333,1,1,5,0,0,7976.03,7.5225394087,3.0880024273,0.3238339423,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,1,234,33,Slow,0,1,1,0,1,0,0,0,Long,9,1,0,16,2,0,0,Early,1,0,1,0,0,9,0.9348,High,0.0002051021,841.32,1,9,18.504790905,0,0,7471.6885246,0.3084131818,7,2023,0,0,0,0.0024359547,1110.2423775,0,0,0,5,0,7471.6885246,0,1,1,1,0,1,0,-0.19,11,0,1,0,1,0,0,0,1,716.91046228,M,0,67.010620514,1,0,500,500,Low,-208.9104623,0,0,364190.51484,612.45523114,0,0,0,0,0,0
CUST000013,45,M,Single,Post Graduate,Salaried,4482,Owned,Port Robert,South Dakota,APP000013,2022-01-16,Credit Card,Online,458538,12,ACC000013,2021-10-08,122239,40122.08,821,4,1,2,3,0,1,0,0.33,0,2022-12-31,53.91,1,0,1.18,0,0,0,0,0,0,0,0,0,60,0,0,33,0,0,60,7.75,2,1,0,1,8.951825078090138,1,758.0179509300149,8,6,0.5,0.25,1,Very High,0,1,B4,1,800,2463,3,0.75,0.5,1,60000,8000,3,0,24,3.7901554696,0.1333333333,1,1,1,1,1,40122.08,1.4954359295,0.1117090639,8.9518250781,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-772,-111,Fast,1,0,1,0,1,0,1,0,Short,9,1,0,45,7,0,1,Late,1,0,0,0,1,5,0.5391,High,0.0001175693,269.55,0,5,102.30655957,1,0,35272.153846,8.525546631,11,2023,1,0,0,0.0026767789,1227.4048628,0,1,0,1,0,35272.153846,0,1,1,1,0,1,0,-0.18,11,0,0,0,0,0,0,0,0,638.30791314,M,0,66.404585212,0,1,800,800,High,182.69208686,0,0,524050.79669,729.65395657,0,0,0,0,0,0
CUST000014,42,M,Married,Graduate,Salaried,28948,Rented,Henryshire,South Dakota,APP000014,2022-02-17,Home Loan,DSA,79135,12,ACC000014,2021-05-08,277750,6924.31,407,1,1,2,2,1,0,0,0.18,0,2022-12-31,32.17,2,0,0.85,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,45,3.75,1,0,0,0,0.23919821749343653,1,586.371280892864,10,7,2.0,1.0,0,Very Low,0,1,B1,0,400,814,0,2.0,0.6666666667,0,60000,8000,3,0,24,0.4884609872,0.1333333333,1,1,1,0,0,6924.31,8.6651233119,4.1806331606,0.2391982175,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,1,-616,-88,Fast,1,0,0,0,0,0,1,0,Short,1,0,0,50,8,0,1,Late,0,0,0,0,1,3,0.3217,Mid,0.0004065205,96.51,0,3,2.7336949012,1,0,6087.3076923,0.2278079084,1,2023,0,0,0,0.0004145221,32.803205638,0,1,0,1,0,6087.3076923,0,1,1,1,0,1,0,0.15,8,1,1,0,1,0,0,0,1,630.78320523,M,0,75.090043757,1,0,400,400,Low,-223.7832052,0,0,256728.76453,518.89160262,0,0,0,0,1,0
CUST000015,26,F,Married,Graduate,Self-employed,36751,Rented,North Keithborough,Oregon,APP000015,2022-04-22,Credit Card,DSA,391265,24,ACC000015,2021-01-25,167808,17117.84,432,1,1,2,2,0,0,0,0.8,1,2022-12-31,94.68,2,0,0.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.46577889037033005,1,656.6138193933429,10,5,2.0,1.0,0,Very Low,0,1,B1,0,400,864,0,2.0,0.6666666667,0,60000,8000,3,0,24,0.3666941594,0.1333333333,1,1,2,0,0,17117.84,3.5051151313,2.1469414365,0.4657788904,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-713,-102,Fast,1,0,0,0,0,0,0,0,Medium,7,1,0,54,9,0,1,Late,0,0,1,0,0,9,0.9468,High,0.0002419843,852.12,1,9,10.646376969,0,0,15650.6,0.4435990404,1,2023,0,0,0,0.0006530257,255.50609491,0,0,0,2,0,15650.6,0,1,1,1,0,1,0,0.09,9,1,0,1,0,0,1,0,0,637.8120533,M,0,81.952808401,1,0,400,400,Low,-205.8120533,0,0,275534.80703,534.90602665,0,0,0,0,1,0
CUST000016,50,F,Single,High School,Unemployed,3872,Rented,Burkeburgh,Tennessee,APP000016,2022-04-30,Credit Card,DSA,62093,36,ACC000016,2023-05-27,13298,1811.05,421,6,1,1,3,0,0,0,0.79,0,2022-12-31,92.06,1,1,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.4677298553719008,1,687.254669755522,15,7,0.1666666667,0.1666666667,1,Very Low,1,0,B6,0,400,1263,5,0.5,0.25,1,60000,8000,3,0,24,4.0073626132,0.1333333333,1,1,3,0,1,1811.05,33.129952238,2.1379862511,0.4677298554,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-316,-46,Fast,1,0,0,0,0,0,0,0,Medium,1,0,0,26,4,0,1,Late,0,0,1,0,0,9,0.9206,Mid,0.0014826148,828.54,1,9,16.036415289,0,0,1678.1891892,0.4454559803,4,2024,0,1,0,0.0092951201,577.16189001,0,0,0,3,0,1678.1891892,0,1,1,1,0,1,0,-0.1,11,1,0,1,0,0,1,0,0,638.66676749,M,0,67.281218604,1,0,400,400,Low,-217.6667675,0,0,268878.70911,529.83338374,0,0,0,0,0,0
CUST000017,28,F,Single,Post Graduate,Self-employed,28294,Owned,Port Alexander,Alaska,APP000017,2022-09-16,Home Loan,Online,255043,12,ACC000017,2023-06-09,77679,22316.26,880,4,1,2,0,0,0,0,0.77,1,2022-12-31,57.45,3,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.7887276454371951,1,755.5152535287273,14,8,0.5,0.25,0,Very High,0,1,B4,1,850,0,3,0.0,2.0,0,60000,8000,3,0,24,0.4725084337,0.1333333333,1,1,1,1,0,22316.26,2.6886225559,1.2678647766,0.7887276454,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,229,32,Slow,0,1,1,0,1,0,1,0,Short,5,1,0,25,4,0,1,Late,1,0,0,0,1,5,0.5745,High,0.0002252561,287.25,0,5,9.0140312434,1,0,19618.692308,0.7511692703,10,2022,1,0,0,0.0004241032,108.16455204,0,1,0,1,0,19618.692308,0,1,1,1,0,1,0,-0.04,10,1,0,1,0,0,1,0,0,604.68079404,M,0,72.645935494,0,1,850,800,High,275.31920596,0,0,532119.09875,742.34039702,0,0,0,0,1,0
CUST000018,31,M,Married,High School,Unemployed,12508,Owned,North Elizabeth,West Virginia,APP000018,2022-11-05,Home Loan,Branch,66579,12,ACC000018,2022-09-29,259954,5825.66,501,9,4,2,3,0,0,0,0.83,0,2022-12-31,85.02,1,1,0.66,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,60,5.0,1,1,0,0,0.4657547169811321,1,663.0870199324014,13,11,0.2222222222,0.4444444444,1,Very Low,1,1,B9,0,500,1503,5,0.3333333333,0.5,1,60000,8000,3,0,24,1.4677129536,0.1333333333,1,1,1,0,1,5825.66,10.29926223,2.1470528661,0.465754717,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-382,-55,Fast,1,0,0,1,3,0,1,0,Short,1,0,0,34,5,0,1,Late,0,0,1,0,0,8,0.8502,Mid,0.0012769792,680.16,1,8,5.3229133355,1,0,5121.4615385,0.4435761113,10,2023,1,0,0,0.0009593093,63.869853705,0,1,0,1,0,5121.4615385,0,1,1,1,0,0,0,0.34,6,0,0,1,0,0,1,0,0,683.60837141,M,0,74.346698407,1,0,500,500,Low,-182.6083714,0,0,342487.79408,592.3041857,0,0,0,0,1,0
CUST000019,47,F,Married,Post Graduate,Salaried,43531,Owned,West Tara,Kansas,APP000019,2022-01-14,Credit Card,Online,246861,24,ACC000019,2021-02-13,51162,10800.17,319,8,5,2,3,0,0,0,0.46,0,2022-12-31,26.04,5,0,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.24810296110817578,1,644.82739547335,13,9,0.25,0.625,1,Very Low,1,1,B8,0,300,957,3,0.375,0.5,1,60000,8000,3,0,24,0.3323344354,0.1333333333,1,1,2,0,0,10800.17,5.5554681084,4.0305847038,0.2481029611,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-754,-108,Fast,1,0,1,0,1,0,0,0,Medium,4,1,0,53,8,0,1,Late,1,0,0,0,1,2,0.2604,High,0.0001054845,52.08,0,2,5.670924169,0,0,9874.44,0.236288507,3,2023,0,0,1,0.0005513186,136.09905357,0,0,0,2,0,9874.44,0,1,1,1,0,1,0,0.18,8,1,0,0,0,0,0,0,0,554.20916713,M,0,86.753209754,1,0,300,300,Low,-235.2091671,0,0,176792.72432,436.60458357,0,0,0,0,1,0
CUST000020,68,F,Married,High School,Self-employed,10360,Owned,Brittanyside,Kentucky,APP000020,2022-10-15,Credit Card,Online,47804,60,ACC000020,2020-11-08,115254,836.57,602,7,2,1,0,1,0,0,0.77,0,2022-12-31,33.7,1,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.08075,1,666.644556490812,16,4,0.1428571429,0.2857142857,0,Low,0,0,B7,0,600,0,5,0.0,1.0,0,60000,8000,3,0,24,1.0925123746,0.1333333333,1,1,5,0,1,836.57,71.721433951,12.383900929,0.08075,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,1,-880,-125,Fast,1,0,1,0,1,0,0,0,Long,0,0,0,56,9,0,1,Late,1,0,0,0,1,3,0.337,Mid,0.0007049619,101.1,0,3,4.6142857143,0,0,783.67213115,0.0769047619,4,2023,0,1,0,0.0057909468,276.83042177,0,0,0,5,0,783.67213115,0,1,1,1,0,0,0,0.25,7,0,1,1,1,0,1,0,1,582.27294968,M,0,68.957192473,0,0,600,600,Medium,19.727050321,1,0,350528.31571,592.13647484,0,0,0,0,0,0
CUST000021,28,F,Married,Post Graduate,Self-employed,19427,Parental,Brownside,Missouri,APP000021,2022-04-12,Home Loan,Branch,85815,12,ACC000021,2023-06-08,260696,7508.81,858,8,5,0,3,0,0,0,0.88,1,2022-12-31,69.53,1,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.38651412981932365,1,790.8217699469365,12,14,0.0,0.625,1,Very High,0,0,B8,1,850,2574,3,0.375,0.0,1,60000,8000,3,0,24,0.951915396,0.1333333333,1,1,1,0,1,7508.81,7.9906136924,2.5872275367,0.3865141298,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-77,-11,Fast,1,0,0,1,3,0,1,0,Short,1,0,0,25,4,0,1,Late,0,0,0,0,1,6,0.6953,Mid,0.0008102313,417.18,0,6,4.4173058115,1,0,6601.1538462,0.3681088176,8,2023,0,0,0,0.0006176652,53.004941322,0,1,0,1,0,6601.1538462,0,1,1,1,0,1,0,-0.2,12,1,0,1,0,0,1,0,0,597.98063152,M,0,85.700789037,0,1,850,800,High,260.01936848,0,0,513067.38184,727.99031576,0,0,0,0,1,0
CUST000022,64,M,Single,Graduate,Unemployed,19928,Rented,West David,Alaska,APP000022,2022-11-29,Personal Loan,Branch,434070,48,ACC000022,2021-11-02,12336,9495.28,803,1,1,1,2,0,0,0,0.75,1,2022-12-31,81.97,0,0,1.05,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,75,6.25,1,1,0,1,0.47647932557205946,1,802.1607997212597,11,8,1.0,1.0,0,Very High,0,0,B1,1,800,1606,0,2.0,0.3333333333,0,60000,8000,3,0,24,0.6071656951,0.1333333333,1,1,4,0,1,9495.28,6.3189289837,2.0987269464,0.4764793256,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-762,-109,Fast,1,0,0,1,3,0,0,0,Long,8,1,0,44,7,0,1,Late,0,0,1,0,0,8,0.8197,High,0.0001888405,655.76,1,8,21.781914894,0,0,8858.5714286,0.4537898936,12,2023,1,0,0,0.0024085504,1045.4794521,0,0,0,4,0,8858.5714286,0,1,1,1,0,1,0,-0.05,10,1,0,1,0,0,1,0,0,729.64720261,M,0,97.68314929,0,1,800,800,High,73.352797394,0,0,585906.70369,766.3236013,0,0,0,0,1,0
CUST000023,37,F,Single,Graduate,Salaried,29573,Rented,Lake Alejandro,Indiana,APP000023,2022-12-26,Auto Loan,Branch,372022,48,ACC000023,2021-02-16,112822,8137.98,507,9,5,1,4,1,0,0,0.39,0,2022-12-31,82.79,0,0,0.63,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,45,3.75,1,0,0,0,0.2751827680654651,1,686.8475429233991,10,9,0.1111111111,0.5555555556,1,Very Low,1,0,B9,0,500,2028,4,0.4444444444,0.2,1,60000,8000,3,0,24,0.5265495584,0.1333333333,1,1,4,0,0,8137.98,7.3728369939,3.6339484737,0.2751827681,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,1,-1488,-212,Fast,1,0,0,1,3,0,0,0,Long,7,1,0,53,8,0,1,Late,0,0,1,0,0,8,0.8279,High,0.0002225406,662.32,1,8,12.579785615,0,0,7592.2857143,0.262078867,3,2025,0,0,1,0.0016230473,603.80929195,0,0,0,4,0,7592.2857143,0,1,1,1,0,0,0,0.37,6,0,1,0,1,0,0,0,1,680.37388073,M,0,70.291748841,1,0,500,500,Low,-173.3738807,0,0,344949.55753,593.68694037,0,0,0,0,1,0
CUST000024,63,M,Single,High School,Unemployed,21783,Parental,East Cynthiaport,Maryland,APP000024,2022-10-07,Home Loan,Online,20743,12,ACC000024,2021-12-03,85328,1815.01,429,4,1,1,3,0,0,0,0.6,0,2022-12-31,44.38,3,0,1.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.08332231556718542,1,626.3622941892819,5,9,0.25,0.25,1,Very Low,1,0,B4,0,400,1287,3,0.75,0.25,1,60000,8000,3,0,24,0.5635263462,0.1333333333,1,1,1,0,0,1815.01,33.057669104,12.001586768,0.0833223156,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-428,-61,Fast,1,0,1,0,1,0,1,0,Short,0,0,1,43,7,0,1,Late,1,0,0,0,1,4,0.4438,Low,0.0021395169,177.52,0,4,0.9522563467,1,0,1595.6153846,0.0793546956,2,2023,0,0,0,0.000550863,11.426551598,0,1,0,1,0,1595.6153846,0,1,1,1,0,1,0,-0.14,11,1,0,0,0,0,0,0,0,793.41459029,M,0,77.315297965,1,0,400,400,Low,-364.4145903,0,0,340374.85923,611.20729514,0,0,0,0,1,0
CUST000025,56,M,Married,High School,Self-employed,44070,Parental,West John,Kentucky,APP000025,2022-08-03,Credit Card,Online,288084,12,ACC000025,2021-06-27,164506,25207.35,819,1,3,2,2,0,0,0,0.93,0,2022-12-31,85.46,2,0,1.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5719843430905377,1,781.45862951514,16,6,2.0,3.0,0,Very High,0,1,B1,1,800,1638,-2,2.0,0.6666666667,0,60000,8000,3,0,24,0.3444047789,0.1333333333,1,1,1,1,0,25207.35,2.380258139,1.7482996031,0.5719843431,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-839,-119,Fast,1,0,1,0,1,0,1,0,Short,5,1,0,49,8,0,1,Late,1,0,1,0,0,8,0.8546,High,0.0002966496,683.68,1,8,6.536963921,1,0,22160.307692,0.5447469934,10,2023,1,0,0,0.0002722879,78.441787116,0,1,0,1,0,22160.307692,0,1,1,1,0,1,0,-0.16,11,1,0,1,0,0,1,0,0,657.60530882,M,0,83.336504611,0,1,800,800,High,161.39469118,0,0,538578.74792,738.30265441,0,0,0,0,1,0
CUST000026,36,M,Married,Graduate,Self-employed,10724,Parental,East Maryland,West Virginia,APP000026,2022-04-23,Credit Card,DSA,276612,24,ACC000026,2021-09-19,275665,12101.78,456,7,2,2,3,0,0,0,0.29,0,2022-12-31,82.33,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.1284763148079076,1,568.818161312139,7,7,0.2857142857,0.2857142857,1,Very Low,1,1,B7,0,450,1368,5,0.4285714286,0.5,1,60000,8000,3,0,24,1.3393801334,0.1333333333,1,1,2,1,1,12101.78,4.9579483349,0.8861506324,1.1284763148,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1017,-145,Fast,1,0,0,0,0,0,0,0,Medium,5,1,0,46,7,0,1,Late,0,0,1,0,0,8,0.8233,High,0.0002976371,658.64,1,8,25.793733681,0,0,11064.48,1.0747389034,7,2024,0,0,0,0.0022377622,618.99188811,0,0,0,2,0,11064.48,0,1,1,1,0,1,0,0.2,8,1,0,0,0,0,0,0,0,717.88480274,M,0,74.930233262,1,0,450,400,Low,-261.8848027,0,0,327355.47005,586.94240137,0,0,0,0,1,0
CUST000027,33,F,Divorced,Post Graduate,Self-employed,5519,Rented,Walkerchester,Virginia,APP000027,2022-08-18,Auto Loan,Branch,424451,12,ACC000027,2021-06-25,291815,37139.46,615,1,3,2,1,0,0,0,0.81,1,2022-12-31,89.53,2,0,0.99,1,1,0,0,0,0,0,0,0,0,0,0,17,0,0,17,1.4166666666666667,0,0,0,1,6.729382134444646,1,599.8985385983846,5,8,2.0,3.0,0,Low,0,1,B1,0,600,615,-2,1.0,1.0,0,60000,8000,3,0,24,2.7824369159,0.1333333333,1,1,1,1,1,37139.46,1.6155323745,0.1486020529,6.7293821344,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1442,-206,Fast,1,0,0,1,3,0,1,0,Short,8,1,0,49,8,0,1,Late,0,0,1,0,0,8,0.8953,High,0.0002109313,716.24,1,8,76.907229571,1,0,32650.076923,6.4089357975,6,2025,0,0,0,0.002173913,922.71956522,0,1,0,1,0,32650.076923,0,1,1,1,0,1,0,0.01,9,1,0,1,0,0,1,0,0,696.02146157,M,0,79.101160012,0,0,600,600,Medium,-81.02146157,0,0,428053.19887,655.51073079,0,0,0,0,1,0
CUST000028,33,F,Single,Post Graduate,Salaried,32908,Parental,Clarkeberg,Nebraska,APP000028,2022-10-29,Home Loan,Online,178834,48,ACC000028,2020-10-15,6345,3911.99,421,6,3,1,2,0,0,0,0.51,0,2022-12-31,76.75,1,0,1.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11887656496900449,1,649.0939723387311,8,10,0.1666666667,0.5,0,Very Low,0,0,B6,0,400,842,3,0.3333333333,0.3333333333,0,60000,8000,3,0,24,0.53262352,0.1333333333,1,1,4,0,0,3911.99,15.337462519,8.412086943,0.118876565,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1687,-241,Fast,1,0,1,0,1,0,0,0,Long,3,0,0,57,9,0,1,Late,1,0,0,0,1,7,0.7675,High,0.0004291689,537.25,0,7,5.4343624651,0,0,3649.6734694,0.1132158847,5,2025,0,1,0,0.0014585676,260.84147194,0,0,0,4,0,3649.6734694,0,1,1,1,0,1,0,-0.01,10,1,0,0,0,0,0,0,0,696.63323096,M,0,86.995664379,1,0,400,400,Low,-275.633231,0,0,293282.59023,558.81661548,0,0,0,0,1,0
CUST000029,53,M,Married,High School,Unemployed,10548,Rented,New John,Kansas,APP000029,2022-05-23,Credit Card,Branch,42073,48,ACC000029,2023-02-21,298976,920.35,794,4,5,0,1,0,0,0,0.97,0,2022-12-31,66.86,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.08725350777398559,1,752.1392734568511,10,5,0.0,1.25,0,Very High,0,0,B4,1,750,794,-1,0.25,0.0,0,60000,8000,3,0,24,1.0240356327,0.1333333333,1,1,4,0,1,920.35,65.192589776,11.460857283,0.0872535078,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-587,-84,Fast,1,0,0,1,3,0,0,0,Long,0,0,0,29,4,0,1,Late,0,0,0,0,1,6,0.6686,Mid,0.0015891427,401.16,0,6,3.9887182404,0,0,858.63265306,0.0830982967,9,2024,0,0,0,0.0045501943,191.4403261,0,0,0,4,0,858.63265306,0,1,1,1,0,1,0,-0.04,10,1,0,1,0,0,1,0,0,646.43991992,M,0,78.521800953,0,1,750,700,High,147.56008008,0,0,513273.29641,720.21995996,0,0,0,0,1,0
CUST000030,33,M,Divorced,Post Graduate,Self-employed,13571,Owned,Karenhaven,New Hampshire,APP000030,2022-01-04,Home Loan,Branch,252656,48,ACC000030,2022-02-08,283955,5526.85,489,7,1,1,1,0,0,0,0.89,0,2022-12-31,59.36,1,0,1.02,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,33,2.75,1,0,0,0,0.4072544396138826,1,616.9898077990764,7,10,0.1428571429,0.1428571429,0,Very Low,0,0,B7,0,450,489,6,0.1428571429,0.5,0,60000,8000,3,0,24,1.2465204116,0.1333333333,1,1,4,0,1,5526.85,10.856093435,2.4554674001,0.4072544396,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1077,-154,Fast,1,0,0,1,3,0,0,0,Long,5,1,0,41,6,0,1,Late,0,0,0,0,1,5,0.5936,High,0.000234944,296.8,0,5,18.617345811,0,0,5156.244898,0.3878613711,1,2025,0,0,0,0.0035366932,893.56675508,0,0,0,4,0,5156.244898,0,1,1,1,0,1,0,-0.02,10,1,0,1,0,0,1,0,0,663.49710934,M,0,60.350553865,1,0,450,400,Low,-174.4971093,0,0,324450.08647,576.24855467,0,0,0,0,0,0
